Row.names	x	sample_1	sample_2	status	value_1	value_2	log2_fold_change	test_stat	p_value	q_value	significant
217	XLOC_005351	Bra007886	EUCA	pk	OK	6.40733	2.69195	-1.25107	-1.02872	1e-04	0.00189479	yes
218	XLOC_005422	Bra008024,Bra008025	EUCA	pk	OK	4.55945	25.3703	2.47621	0.710848	0.00075	0.00904593	yes
219	XLOC_005484	Bra008147	EUCA	pk	OK	5.45876	0.691138	-2.98153	-1.18763	5e-05	0.00105935	yes
220	XLOC_005492	Bra008162	EUCA	pk	OK	24.6748	7.72488	-1.67545	-0.660584	0.0031	0.0252477	yes
221	XLOC_005522	Bra008210	EUCA	pk	OK	6.3494	12.4997	0.977199	0.758408	0.00015	0.00261531	yes
222	XLOC_005523	Bra008212	EUCA	pk	OK	2.85123	6.30549	1.14502	0.488894	0.00625	0.0420388	yes
223	XLOC_005546	Bra008261	EUCA	pk	OK	6.25939	11.3563	0.859404	0.726008	9e-04	0.0103165	yes
224	XLOC_005573	Bra008307,Bra008308,Bra008309	EUCA	pk	OK	2.48811	6.54436	1.3952	0.758309	5e-05	0.00105935	yes
225	XLOC_005577	Bra008313,Bra008316	EUCA	pk	OK	0.337024	6.86883	4.34914	1.10764	5e-05	0.00105935	yes
226	XLOC_005604	Bra008355	EUCA	pk	OK	9.34952	15.518	0.730973	0.629289	0.00155	0.0153252	yes
227	XLOC_005626	Bra008400	EUCA	pk	OK	8.53539	1.86015	-2.19804	-1.32344	5e-05	0.00105935	yes
228	XLOC_005670	Bra008495	EUCA	pk	OK	0.949105	7.05627	2.89427	1.09235	5e-05	0.00105935	yes
229	XLOC_005732	Bra018516	EUCA	pk	OK	16.9681	10.1221	-0.745319	-0.570198	0.00565	0.0390302	yes
230	XLOC_005769	Bra033169	EUCA	pk	OK	36.4747	19.0912	-0.933992	-0.591497	0.0033	0.0264816	yes
231	XLOC_005804	Bra021961	EUCA	pk	OK	22.7365	47.9203	1.07563	0.566122	0.00735	0.0465694	yes
232	XLOC_005819	Bra022000	EUCA	pk	OK	60.0587	33.3516	-0.848616	-0.726364	0.00355	0.0279647	yes
233	XLOC_005820	Bra022002	EUCA	pk	OK	260.767	148	-0.817166	-0.752222	2e-04	0.00326884	yes
234	XLOC_005842	NA	EUCA	pk	OK	3.14645	6.15484	0.967996	0.567575	0.0077	0.0481521	yes
235	XLOC_005850	NA	EUCA	pk	OK	3.45157	226.483	6.036	2.63427	5e-05	0.00105935	yes
236	XLOC_005856	Bra022067	EUCA	pk	OK	5.58898	8.70912	0.639942	0.582551	0.00515	0.0362219	yes
237	XLOC_005878	Bra022105	EUCA	pk	OK	14.4661	26.9859	0.899532	0.888906	0.00065	0.00818496	yes
238	XLOC_005909	Bra022155,Bra022156	EUCA	pk	OK	28.648	13.7558	-1.05839	-0.881615	1e-04	0.00189479	yes
239	XLOC_005911	Bra026670	EUCA	pk	OK	14.6736	7.34444	-0.998499	-0.65043	0.00085	0.00986575	yes
240	XLOC_005919	Bra026649	EUCA	pk	OK	204.958	72.6455	-1.49639	-0.879583	0.001	0.0110821	yes
241	XLOC_005939	Bra026615	EUCA	pk	OK	33.7904	60.5958	0.842606	0.746199	5e-05	0.00105935	yes
242	XLOC_005984	Bra026545	EUCA	pk	OK	2.73301	10.4946	1.94109	0.366044	0.00335	0.0268112	yes
243	XLOC_006014	Bra036367	EUCA	pk	OK	1.02657	7.09079	2.78812	1.25318	5e-05	0.00105935	yes
244	XLOC_006016	Bra036365	EUCA	pk	OK	1399.73	565.355	-1.30792	-1.21771	5e-05	0.00105935	yes
245	XLOC_006060	Bra032984	EUCA	pk	OK	213.338	88.9038	-1.26283	-1.16648	5e-05	0.00105935	yes
246	XLOC_006071	Bra033004	EUCA	pk	OK	33.6082	9.48528	-1.82505	-1.0763	5e-05	0.00105935	yes
247	XLOC_006153	Bra020698	EUCA	pk	OK	44.7339	5.3116	-3.07415	-1.4856	0.00155	0.0153252	yes
248	XLOC_006196	Bra020607	EUCA	pk	OK	5.57572	9.90064	0.828363	0.618274	0.00725	0.0460816	yes
249	XLOC_006215	Bra020576	EUCA	pk	OK	10.5484	5.04432	-1.06429	-0.603639	0.00355	0.0279647	yes
250	XLOC_006222	Bra020567	EUCA	pk	OK	4.46311	9.00133	1.01209	0.783227	0.00025	0.00388519	yes
251	XLOC_006258	Bra020494,Bra020495	EUCA	pk	OK	8.6672	18.0824	1.06095	0.82576	0.00175	0.0167379	yes
252	XLOC_006261	Bra020488,Bra020489	EUCA	pk	OK	13.9806	3.72915	-1.9065	-0.742655	6e-04	0.00767604	yes
253	XLOC_006268	Bra020470	EUCA	pk	OK	52.0252	175.662	1.75552	0.48361	0.00025	0.00388519	yes
254	XLOC_006276	Bra029415	EUCA	pk	OK	83.4203	685.664	3.03903	20.0429	5e-05	0.00105935	yes
255	XLOC_006294	Bra029376,Bra029377,Bra029378,Bra029379	EUCA	pk	OK	17.4265	8.90946	-0.96787	-0.786154	3e-04	0.00448246	yes
256	XLOC_006313	Bra029328,Bra029329	EUCA	pk	OK	2.30657	5.7091	1.30752	0.904955	0.00015	0.00261531	yes
257	XLOC_006351	Bra029257	EUCA	pk	OK	13.1887	6.25068	-1.07722	-0.623859	0.0043	0.0317882	yes
258	XLOC_006364	Bra029239	EUCA	pk	OK	5.67816	11.5993	1.03054	0.784266	0.00405	0.0305224	yes
259	XLOC_006392	Bra031927	EUCA	pk	OK	2.58438	13.693	2.40555	1.19686	5e-05	0.00105935	yes
260	XLOC_006410	Bra031892	EUCA	pk	OK	6.48586	13.6684	1.07548	0.889522	5e-05	0.00105935	yes
261	XLOC_006412	Bra031888	EUCA	pk	OK	26.09	10.2421	-1.34899	-0.985419	0.00075	0.00904593	yes
262	XLOC_006456	Bra031802	EUCA	pk	OK	64.1436	34.5258	-0.893633	-0.901529	2e-04	0.00326884	yes
263	XLOC_006484	Bra028861,Bra028862	EUCA	pk	OK	4.65765	11.1982	1.2656	0.635149	0.0057	0.0392177	yes
264	XLOC_006511	Bra028796	EUCA	pk	OK	13.2831	7.40468	-0.84308	-0.71067	0.0015	0.0149788	yes
265	XLOC_006516	Bra028784,Bra028785,Bra028786	EUCA	pk	OK	9.707	17.3295	0.836132	0.677374	0.0013	0.0134861	yes
266	XLOC_006563	Bra028674	EUCA	pk	OK	8.21306	1.3057	-2.6531	-0.484711	8e-04	0.00949644	yes
267	XLOC_006565	Bra028666	EUCA	pk	OK	34.3354	21.3738	-0.683855	-0.627308	0.00345	0.0274288	yes
268	XLOC_006574	Bra028645	EUCA	pk	OK	2.20581	5.34627	1.27723	0.692014	0.0011	0.0119263	yes
269	XLOC_006582	Bra028617	EUCA	pk	OK	3.64497	14.5184	1.9939	1.21376	5e-05	0.00105935	yes
270	XLOC_006585	Bra028611,Bra028612	EUCA	pk	OK	13.9247	8.77041	-0.666928	-0.603009	0.00305	0.0249419	yes
271	XLOC_006586	Bra028604	EUCA	pk	OK	10.0881	3.9215	-1.36317	-0.87245	5e-05	0.00105935	yes
272	XLOC_006590	Bra028596	EUCA	pk	OK	6.08394	1.27568	-2.25374	-0.63694	0.00025	0.00388519	yes
273	XLOC_006610	Bra028557	EUCA	pk	OK	6.11422	21.8602	1.83807	1.02237	5e-05	0.00105935	yes
274	XLOC_006643	Bra023368	EUCA	pk	OK	0.868492	5.62922	2.69635	1.1871	7e-04	0.00858071	yes
275	XLOC_006644	Bra023371	EUCA	pk	OK	2.78141	6.22934	1.16326	0.768558	0.0017	0.0163508	yes
276	XLOC_006657	Bra023396,Bra023397	EUCA	pk	OK	0.446915	4.91372	3.45874	0.799694	5e-05	0.00105935	yes
277	XLOC_006661	Bra023410,Bra023411,Bra023412,Bra023413	EUCA	pk	OK	25.8552	13.015	-0.990279	-0.836629	0.00025	0.00388519	yes
278	XLOC_006669	Bra023430	EUCA	pk	OK	6.83194	17.6416	1.36862	0.909441	0.0024	0.0208017	yes
279	XLOC_006688	Bra023471,Bra023472	EUCA	pk	OK	9.95884	5.3703	-0.890976	-0.549383	0.0079	0.0490707	yes
280	XLOC_006707	Bra023518	EUCA	pk	OK	24.0561	46.4877	0.950446	0.930874	1e-04	0.00189479	yes
281	XLOC_006731	Bra023573	EUCA	pk	OK	35.5706	17.5351	-1.02044	-0.80373	1e-04	0.00189479	yes
282	XLOC_006759	Bra023634	EUCA	pk	OK	6.46848	12.7441	0.978334	0.69003	8e-04	0.00949644	yes
283	XLOC_006781	Bra023670,Bra023671,Bra023672	EUCA	pk	OK	1.68681	8.02405	2.25003	1.61408	5e-05	0.00105935	yes
284	XLOC_006787	Bra023688	EUCA	pk	OK	15.2977	5.8363	-1.39019	-0.813696	0.00025	0.00388519	yes
285	XLOC_006799	Bra023716	EUCA	pk	OK	0.924193	14.9933	4.01998	1.75135	5e-05	0.00105935	yes
286	XLOC_006819	Bra020067,Bra020068	EUCA	pk	OK	20.2627	8.43844	-1.26378	-0.87169	5e-05	0.00105935	yes
287	XLOC_006877	Bra020189	EUCA	pk	OK	25.346	9.58679	-1.40264	-0.822815	5e-05	0.00105935	yes
288	XLOC_006892	Bra020215	EUCA	pk	OK	12.1007	26.2186	1.1155	1.07105	5e-05	0.00105935	yes
289	XLOC_006911	Bra020251,Bra020253	EUCA	pk	OK	155.154	237.863	0.616432	0.590287	0.00685	0.0443846	yes
290	XLOC_006930	Bra020293	EUCA	pk	OK	9.28725	4.7257	-0.974722	-0.742025	0.00105	0.0115193	yes
291	XLOC_006968	Bra020372,Bra020373	EUCA	pk	OK	2.8714	5.52937	0.945363	0.365073	0.00665	0.0436061	yes
292	XLOC_006990	Bra020425,Bra020426	EUCA	pk	OK	26.9793	45.889	0.766296	0.707065	2e-04	0.00326884	yes
293	XLOC_006999	Bra020446	EUCA	pk	OK	1.25525	7.22443	2.5249	0.782759	0.00035	0.00506572	yes
294	XLOC_007010	Bra020461	EUCA	pk	OK	9.55231	19.7512	1.04802	0.938732	5e-05	0.00105935	yes
295	XLOC_007019	Bra035637	EUCA	pk	OK	7.69649	4.41227	-0.80268	-0.529517	0.00695	0.044743	yes
296	XLOC_007059	Bra035554,Bra035555	EUCA	pk	OK	17.9483	0.712104	-4.65562	-1.08926	5e-05	0.00105935	yes
297	XLOC_007063	Bra035541,Bra035542,Bra035543,Bra035544	EUCA	pk	OK	26.5268	8.61103	-1.62319	-1.32159	5e-05	0.00105935	yes
298	XLOC_007084	Bra022709	EUCA	pk	OK	59.8901	35.9817	-0.735052	-0.63257	0.00605	0.0410614	yes
299	XLOC_007104	Bra022666	EUCA	pk	OK	5.48713	2.98809	-0.87683	-0.611847	0.0023	0.0201531	yes
300	XLOC_007147	Bra022585	EUCA	pk	OK	3.62399	9.63435	1.41061	0.714088	0.004	0.0303934	yes
301	XLOC_007162	Bra022554	EUCA	pk	OK	35.7458	14.8871	-1.26371	-1.09723	5e-05	0.00105935	yes
302	XLOC_007218	Bra039755	EUCA	pk	OK	8.22006	0.706844	-3.53969	-1.66513	5e-04	0.00668875	yes
303	XLOC_007219	Bra039756	EUCA	pk	OK	292.205	131.118	-1.15612	-1.09893	5e-05	0.00105935	yes
304	XLOC_007224	Bra040629	EUCA	pk	OK	7.87915	4.47642	-0.815696	-0.553447	0.00465	0.0336104	yes
305	XLOC_007232	Bra034024,Bra034026,Bra034027,Bra034028	EUCA	pk	OK	23.5014	2.84292	-3.0473	-1.05452	5e-05	0.00105935	yes
306	XLOC_007233	Bra034026	EUCA	pk	OK	9.2913	5.0265	-0.886326	-0.533375	0.0076	0.0477255	yes
307	XLOC_007239	Bra034012	EUCA	pk	OK	3.64257	8.25774	1.18079	0.965017	0.00015	0.00261531	yes
308	XLOC_007291	Bra038361	EUCA	pk	OK	43.3918	22.1804	-0.968135	-0.868744	1e-04	0.00189479	yes
309	XLOC_007327	Bra007885	EUCA	pk	OK	28.8468	7.12543	-2.01736	-1.24722	5e-05	0.00105935	yes
310	XLOC_007348	Bra007929	EUCA	pk	OK	3.52943	26.8666	2.92831	0.716624	1e-04	0.00189479	yes
311	XLOC_007365	Bra007970	EUCA	pk	OK	2.49414	4.74802	0.928786	0.584732	0.0072	0.045788	yes
312	XLOC_007406	Bra008057	EUCA	pk	OK	3.33746	8.85409	1.40759	0.883008	0.00055	0.00719733	yes
313	XLOC_007429	Bra008100,Bra008101	EUCA	pk	OK	13.3471	3.59692	-1.89169	-0.733577	0.00145	0.0146377	yes
314	XLOC_007432	Bra008107	EUCA	pk	OK	13.8847	7.43953	-0.900211	-0.692597	0.004	0.0303934	yes
315	XLOC_007473	Bra008182,Bra008184	EUCA	pk	OK	4.45627	6.75577	0.600283	0.447273	0.004	0.0303934	yes
316	XLOC_007480	Bra008201	EUCA	pk	OK	82.1098	40.9387	-1.00409	-0.618692	0.00425	0.0315936	yes
317	XLOC_007489	Bra008219,Bra008220,Bra008221	EUCA	pk	OK	3.02162	5.57185	0.882837	0.560737	0.0016	0.0156267	yes
318	XLOC_007496	Bra008234,Bra008235,Bra008236	EUCA	pk	OK	42.0876	24.6809	-0.769996	-0.785111	4e-04	0.00564653	yes
319	XLOC_007539	Bra008332	EUCA	pk	OK	9.0631	4.80589	-0.915201	-0.617246	0.00105	0.0115193	yes
320	XLOC_007549	Bra008357	EUCA	pk	OK	49.1915	5.94524	-3.0486	-2.60741	0.0059	0.0403167	yes
321	XLOC_007563	Bra008388,Bra008389	EUCA	pk	OK	19.308	7.24728	-1.41369	-1.38294	5e-05	0.00105935	yes
322	XLOC_007568	NA	EUCA	pk	OK	1.86407	6.80594	1.86834	1.14126	0.00395	0.0301853	yes
323	XLOC_007582	NA	EUCA	pk	OK	5.29337	0.228857	-4.53167	-1.11224	0.00395	0.0301853	yes
324	XLOC_007592	Bra008433	EUCA	pk	OK	1.58122	4.63684	1.5521	0.782436	0.005	0.0354366	yes
325	XLOC_007612	Bra008476,Bra008477	EUCA	pk	OK	37.1226	21.0542	-0.81819	-0.803331	7e-04	0.00858071	yes
326	XLOC_007619	Bra008488	EUCA	pk	OK	6.8327	3.22949	-1.08115	-0.747883	0.00245	0.0210679	yes
327	XLOC_007622	Bra008496,Bra008497	EUCA	pk	OK	1.90015	6.56212	1.78804	0.518479	0.00045	0.00617811	yes
328	XLOC_007670	Bra018521	EUCA	pk	OK	74.6614	3.041	-4.61774	-2.83747	5e-05	0.00105935	yes
329	XLOC_007769	Bra021990	EUCA	pk	OK	107.857	60.6156	-0.831364	-0.715935	1e-04	0.00189479	yes
330	XLOC_007780	Bra022010	EUCA	pk	OK	82.0496	44.9497	-0.868185	-0.804717	5e-05	0.00105935	yes
331	XLOC_007798	Bra022042	EUCA	pk	OK	4.73202	9.96954	1.07507	0.593324	0.00195	0.0180751	yes
332	XLOC_007804	Bra022048	EUCA	pk	OK	9.02951	26.3728	1.54633	1.05667	0.00015	0.00261531	yes
333	XLOC_007813	Bra022064,Bra022065	EUCA	pk	OK	12.3071	20.445	0.732253	0.571871	0.00395	0.0301853	yes
334	XLOC_007863	Bra026650	EUCA	pk	OK	24.0206	11.5254	-1.05945	-0.815036	0.00085	0.00986575	yes
335	XLOC_007881	Bra026616	EUCA	pk	OK	5.13295	1.42933	-1.84444	-1.04943	5e-05	0.00105935	yes
336	XLOC_007884	Bra026609	EUCA	pk	OK	4.73522	8.33942	0.816514	0.540832	0.00485	0.0346186	yes
337	XLOC_007921	Bra026542	EUCA	pk	OK	6.05461	11.999	0.986812	0.721843	0.0015	0.0149788	yes
338	XLOC_007996	Bra032991	EUCA	pk	OK	21.3587	13.3517	-0.677801	-0.628699	0.00225	0.0198744	yes
339	XLOC_007997	Bra032993	EUCA	pk	OK	14.9212	4.19497	-1.83063	-0.925445	0.00035	0.00506572	yes
340	XLOC_008036	Bra033070,Bra033071	EUCA	pk	OK	35.2499	19.0992	-0.884105	-0.667935	0.0059	0.0403167	yes
341	XLOC_008075	Bra020720,Bra020721,Bra020722	EUCA	pk	OK	7.73861	3.36408	-1.20186	-0.590289	3e-04	0.00448246	yes
342	XLOC_008114	Bra020643,Bra020644	EUCA	pk	OK	26.3544	116.611	2.14559	1.34834	0.00135	0.0138968	yes
343	XLOC_008128	Bra020619	EUCA	pk	OK	3.56545	7.20934	1.01578	0.845686	0.00015	0.00261531	yes
344	XLOC_008139	Bra020579	EUCA	pk	OK	6.73871	3.13514	-1.10394	-0.568123	0.0074	0.0467629	yes
345	XLOC_008153	Bra020549,Bra020551	EUCA	pk	OK	1422.39	652.96	-1.12325	-0.561854	0.0043	0.0317882	yes
346	XLOC_008208	Bra029382	EUCA	pk	OK	6.79949	0.644619	-3.39891	-0.935194	0.00405	0.0305224	yes
347	XLOC_008218	Bra029355,Bra029356	EUCA	pk	OK	110.17	10.5648	-3.38239	-2.49932	5e-05	0.00105935	yes
348	XLOC_008234	Bra029325	EUCA	pk	OK	1.71931	39.0732	4.50628	1.67619	0.00025	0.00388519	yes
349	XLOC_008252	Bra029289	EUCA	pk	OK	1.91839	4.53135	1.24004	0.765895	8e-04	0.00949644	yes
350	XLOC_008254	Bra029285	EUCA	pk	OK	46.1776	24.8939	-0.891403	-0.752813	5e-04	0.00668875	yes
351	XLOC_008257	Bra029272,Bra029273,Bra029274,Bra029275	EUCA	pk	OK	5.43996	19.7025	1.85671	0.969586	5e-05	0.00105935	yes
352	XLOC_008293	Bra029198	EUCA	pk	OK	1.82111	4.85827	1.41563	0.833273	5e-05	0.00105935	yes
353	XLOC_008305	Bra031919,Bra031920,Bra031921	EUCA	pk	OK	9.23967	18.2687	0.983459	0.765512	3e-04	0.00448246	yes
354	XLOC_008355	Bra031810	EUCA	pk	OK	2.45819	4.93385	1.00512	0.651597	0.0027	0.0228095	yes
355	XLOC_008704	NA	EUCA	pk	OK	20.508	0.972426	-4.39845	-1.51338	5e-05	0.00105935	yes
356	XLOC_009027	Bra005708,Bra005709	EUCA	pk	OK	68.0214	30.7184	-1.14689	-0.528638	0.00015	0.00261531	yes
357	XLOC_009036	Bra005727	EUCA	pk	OK	4.29474	13.567	1.65945	1.30062	5e-05	0.00105935	yes
358	XLOC_009040	Bra005733	EUCA	pk	OK	1.29763	5.20282	2.00342	1.20418	5e-05	0.00105935	yes
359	XLOC_009062	Bra005784	EUCA	pk	OK	8.29341	1.02254	-3.01981	-0.315284	0.0048	0.0344048	yes
360	XLOC_009079	Bra005809	EUCA	pk	OK	17.9704	8.57765	-1.06697	-0.969548	0.00155	0.0153252	yes
361	XLOC_009090	Bra005825,Bra005826,Bra005827	EUCA	pk	OK	8.23536	16.7949	1.02812	0.606831	0.00405	0.0305224	yes
362	XLOC_009091	Bra005828	EUCA	pk	OK	2.91556	4.81853	0.72482	0.585711	0.00805	0.0496941	yes
363	XLOC_009111	Bra005867	EUCA	pk	OK	6.18132	19.4308	1.65236	0.405063	0.00035	0.00506572	yes
364	XLOC_009133	Bra005923,Bra005924	EUCA	pk	OK	55.806	20.7204	-1.42937	-0.942836	0.0057	0.0392177	yes
365	XLOC_009137	Bra005931	EUCA	pk	OK	4.60574	12.7322	1.46698	1.16939	5e-05	0.00105935	yes
366	XLOC_009157	Bra005970,Bra005971	EUCA	pk	OK	0.490341	4.96585	3.34018	0.268114	5e-05	0.00105935	yes
367	XLOC_009187	Bra006052	EUCA	pk	OK	27.4789	12.1891	-1.17273	-0.650757	0.0041	0.0308605	yes
368	XLOC_009198	Bra006076	EUCA	pk	OK	3.42475	520.486	7.24771	4.2849	5e-05	0.00105935	yes
369	XLOC_009199	Bra006077,Bra006078	EUCA	pk	OK	3.67033	7.51312	1.0335	0.642671	0.00035	0.00506572	yes
370	XLOC_009222	Bra006138,Bra006139	EUCA	pk	OK	6.82722	13.616	0.995929	0.635586	0.00025	0.00388519	yes
371	XLOC_009225	Bra006146,Bra006147	EUCA	pk	OK	1.7624	6.43235	1.86781	0.967986	0.0012	0.012701	yes
372	XLOC_009254	Bra006205	EUCA	pk	OK	2.12134	6.38349	1.58937	0.842011	0.0031	0.0252477	yes
373	XLOC_009274	Bra006254	EUCA	pk	OK	8.14328	16.8954	1.05295	0.817411	3e-04	0.00448246	yes
374	XLOC_009307	Bra006337	EUCA	pk	OK	57.3055	26.0729	-1.13612	-0.651161	0.0065	0.0430455	yes
375	XLOC_009347	Bra006427,Bra006428	EUCA	pk	OK	3.13901	8.60046	1.45411	0.711857	4e-04	0.00564653	yes
376	XLOC_009348	Bra006429,Bra006431,Bra006433,Bra006435	EUCA	pk	OK	50.4783	194.581	1.94664	1.07365	5e-05	0.00105935	yes
377	XLOC_009392	Bra006523,Bra006525,Bra006526	EUCA	pk	OK	377.078	205.477	-0.875883	-0.748457	2e-04	0.00326884	yes
378	XLOC_009414	Bra006572	EUCA	pk	OK	243.402	76.0577	-1.67817	-1.30912	5e-05	0.00105935	yes
379	XLOC_009415	Bra006574	EUCA	pk	OK	2.12969	6.61828	1.63581	1.02846	5e-05	0.00105935	yes
380	XLOC_009432	Bra006622	EUCA	pk	OK	4.42024	26.0796	2.56072	0.907958	0.0023	0.0201531	yes
381	XLOC_009458	Bra006685	EUCA	pk	OK	12.6946	31.1752	1.29618	0.809977	0.00035	0.00506572	yes
382	XLOC_009459	Bra006688,Bra006689	EUCA	pk	OK	24.679	16.0075	-0.624536	-0.503421	0.00675	0.0439738	yes
383	XLOC_009486	Bra006755,Bra006756	EUCA	pk	OK	63.3153	35.4383	-0.837243	-0.764853	5e-05	0.00105935	yes
384	XLOC_009492	Bra006767	EUCA	pk	OK	8.73946	21.8701	1.32334	1.20839	5e-05	0.00105935	yes
385	XLOC_009494	Bra006772	EUCA	pk	OK	39.5735	84.4285	1.0932	0.547209	0.0028	0.02344	yes
386	XLOC_009524	Bra006833	EUCA	pk	OK	1.99693	5.74146	1.52363	0.924334	5e-05	0.00105935	yes
387	XLOC_009533	Bra006851,Bra006852	EUCA	pk	OK	9.80573	18.6523	0.92766	0.780127	6e-04	0.00767604	yes
388	XLOC_009537	Bra006863	EUCA	pk	OK	14.9132	7.01825	-1.08741	-0.727767	0.003	0.0246336	yes
389	XLOC_009538	Bra006865	EUCA	pk	OK	14.2833	1.77252	-3.01046	-1.41682	0.00695	0.044743	yes
390	XLOC_009557	Bra028955	EUCA	pk	OK	1.0916	4.72489	2.11384	0.696037	0.0012	0.012701	yes
391	XLOC_009627	Bra029104	EUCA	pk	OK	3.07864	6.63831	1.10852	0.873583	1e-04	0.00189479	yes
392	XLOC_009670	Bra022753	EUCA	pk	OK	6.24883	3.31306	-0.91542	-0.628957	0.00695	0.044743	yes
393	XLOC_009674	Bra022760	EUCA	pk	OK	11.8299	5.34736	-1.14554	-0.710941	9e-04	0.0103165	yes
394	XLOC_009703	Bra022813	EUCA	pk	OK	10.3026	1.58947	-2.69639	-1.62043	5e-05	0.00105935	yes
395	XLOC_009705	Bra022815	EUCA	pk	OK	190.685	84.8861	-1.16759	-1.07554	5e-05	0.00105935	yes
396	XLOC_009706	Bra022816	EUCA	pk	OK	25.4234	14.9562	-0.765417	-0.674463	0.00455	0.0330867	yes
397	XLOC_009710	Bra022820,Bra022821,Bra022822	EUCA	pk	OK	6.60552	15.7645	1.25493	1.21295	5e-05	0.00105935	yes
398	XLOC_009755	Bra022917	EUCA	pk	OK	3.24386	5.78957	0.835742	0.61884	0.00165	0.015985	yes
399	XLOC_009769	Bra022938	EUCA	pk	OK	5.82338	14.582	1.32426	1.02202	5e-05	0.00105935	yes
400	XLOC_009776	Bra022949	EUCA	pk	OK	13.3766	5.98474	-1.16035	-0.705286	0.00755	0.0475357	yes
401	XLOC_009804	Bra023003	EUCA	pk	OK	3.43993	7.52356	1.12904	0.873871	5e-05	0.00105935	yes
402	XLOC_009806	Bra023006	EUCA	pk	OK	42.8929	26.9682	-0.669477	-0.596771	0.0046	0.0333292	yes
403	XLOC_009843	Bra023087	EUCA	pk	OK	9.01541	14.9874	0.733281	0.703016	8e-04	0.00949644	yes
404	XLOC_009850	Bra023103	EUCA	pk	OK	5.33836	20.3867	1.93316	1.15922	0.00065	0.00818496	yes
405	XLOC_009886	Bra000060,Bra000061	EUCA	pk	OK	4.19058	7.99097	0.93122	0.670115	0.00075	0.00904593	yes
406	XLOC_009902	Bra000102,Bra000103	EUCA	pk	OK	11.7226	33.2376	1.50352	0.967754	0.0013	0.0134861	yes
407	XLOC_009912	Bra000120	EUCA	pk	OK	68.6207	44.2438	-0.63317	-0.643931	0.00255	0.021772	yes
408	XLOC_009918	Bra000135	EUCA	pk	OK	51.241	6.13509	-3.06214	-1.27879	5e-05	0.00105935	yes
409	XLOC_009922	Bra000149	EUCA	pk	OK	13.9994	67.4098	2.26759	1.90416	5e-05	0.00105935	yes
410	XLOC_009963	Bra000227	EUCA	pk	OK	17.316	83.1848	2.26422	0.785333	8e-04	0.00949644	yes
411	XLOC_009971	Bra000243	EUCA	pk	OK	2.464	7.54696	1.61489	0.704141	5e-05	0.00105935	yes
412	XLOC_010059	Bra000443	EUCA	pk	OK	39.0014	24.6653	-0.661039	-0.642529	0.0025	0.0214365	yes
413	XLOC_010076	Bra000477	EUCA	pk	OK	20.8749	6.29316	-1.72991	-1.20731	5e-05	0.00105935	yes
414	XLOC_010078	Bra000481	EUCA	pk	OK	564.501	34.1767	-4.04589	-3.36324	0.00055	0.00719733	yes
415	XLOC_010083	Bra000493	EUCA	pk	OK	9.77523	15.4082	0.656498	0.61425	0.00685	0.0443846	yes
416	XLOC_010086	Bra000498	EUCA	pk	OK	1.17829	4.91428	2.06028	0.382594	0.0023	0.0201531	yes
417	XLOC_010105	Bra000528	EUCA	pk	OK	13.4516	23.881	0.828085	0.717093	0.0021	0.0189965	yes
418	XLOC_010142	Bra000597	EUCA	pk	OK	0.0603986	7.68041	6.99052	0.469874	5e-05	0.00105935	yes
419	XLOC_010177	Bra000667	EUCA	pk	OK	19.7219	8.97961	-1.13507	-0.916378	5e-05	0.00105935	yes
420	XLOC_010183	Bra000675	EUCA	pk	OK	1.27317	6.74463	2.40531	1.3851	5e-05	0.00105935	yes
421	XLOC_010200	Bra000706	EUCA	pk	OK	90.9337	21.7489	-2.06388	-0.632969	2e-04	0.00326884	yes
422	XLOC_010215	Bra000733,Bra000734	EUCA	pk	OK	13.1213	32.2653	1.29807	0.972582	5e-05	0.00105935	yes
423	XLOC_010227	Bra000760	EUCA	pk	OK	9.23862	1.76881	-2.3849	-1.1962	5e-05	0.00105935	yes
424	XLOC_010255	Bra000806	EUCA	pk	OK	16.9312	3.29544	-2.36114	-1.44858	5e-05	0.00105935	yes
425	XLOC_010286	Bra000875,Bra000876	EUCA	pk	OK	3.29493	11.1062	1.75304	0.721818	5e-05	0.00105935	yes
426	XLOC_010320	Bra000938	EUCA	pk	OK	26.1424	13.8506	-0.916442	-0.544677	0.0022	0.0195913	yes
427	XLOC_010331	Bra000966,Bra000967	EUCA	pk	OK	3.04301	8.09807	1.41208	0.629514	2e-04	0.00326884	yes
428	XLOC_010364	Bra001035,Bra001036	EUCA	pk	OK	10.9966	18.8334	0.776238	0.670835	4e-04	0.00564653	yes
429	XLOC_010365	Bra001037	EUCA	pk	OK	3.46314	7.44833	1.10484	0.624228	0.00365	0.0284724	yes
430	XLOC_010367	Bra001040	EUCA	pk	OK	10.8017	5.13795	-1.072	-0.706212	2e-04	0.00326884	yes
431	XLOC_010371	Bra001052	EUCA	pk	OK	43.7157	23.652	-0.886188	-0.730209	4e-04	0.00564653	yes
432	XLOC_010376	Bra001066	EUCA	pk	OK	6.3632	2.81213	-1.17809	-0.752258	0.00095	0.0107259	yes
433	XLOC_010388	Bra001085	EUCA	pk	OK	23.5469	10.1802	-1.20978	-0.950984	1e-04	0.00189479	yes
434	XLOC_010391	Bra001090	EUCA	pk	OK	36.7608	13.1967	-1.47799	-1.07821	5e-05	0.00105935	yes
