x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9
712.31,0,0.16,0.1,0.16,0.2,0.19,0.3,0.25,0.4,0.2,0.5,0.27,0.6,0.11,0.7,0.12,0.8,0.12,712.31,0,0.21,0.1,0.13,0.2,0.16,0.3,0.17,0.4,0.19,0.5,0.17,0.6,0.15,0.7,0.16,0.8,0.16,712.31,0,0.19,0.1,0.16,0.2,0.17,0.3,0.16,0.4,0.19,0.5,0.18,0.6,0.22,0.7,0.36,0.8,0.18,712.31,0,0.19,0.1,0.16,0.2,0.17,0.3,0.16,0.4,0.19,0.5,0.18,0.6,0.22,0.7,0.36,0.8,0.18,712.31,0,0.19,0.1,0.16,0.2,0.17,0.3,0.16,0.4,0.19,0.5,0.18,0.6,0.22,0.7,0.36,0.8,0.18,712.31,0,0.19,0.1,0.2,0.2,0.15,0.3,0.19,0.4,0.19,0.5,0.17,0.6,0.2,0.7,0.15,0.8,0.21,712.31,0,0.16,0.1,0.16,0.2,0.17,0.3,0.16,0.4,0.19,0.5,0.13,0.6,0.19,0.7,0.16,0.8,0.15,712.31,0,0.15,0.1,0.15,0.2,0.15,0.3,0.15,0.4,0.14,0.5,0.18,0.6,0.18,0.7,0.15,0.8,0.16
714.33,0,0.16,0.1,0.19,0.2,0.18,0.3,0.22,0.4,0.17,0.5,0.25,0.6,0.11,0.7,0.13,0.8,0.12,714.33,0,0.21,0.1,0.17,0.2,0.17,0.3,0.16,0.4,0.2,0.5,0.16,0.6,0.16,0.7,0.16,0.8,0.15,714.33,0,0.18,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.18,0.5,0.19,0.6,0.21,0.7,0.41,0.8,0.2,714.33,0,0.18,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.18,0.5,0.19,0.6,0.21,0.7,0.41,0.8,0.2,714.33,0,0.18,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.18,0.5,0.19,0.6,0.21,0.7,0.41,0.8,0.2,714.33,0,0.19,0.1,0.2,0.2,0.17,0.3,0.19,0.4,0.18,0.5,0.18,0.6,0.19,0.7,0.16,0.8,0.19,714.33,0,0.16,0.1,0.15,0.2,0.16,0.3,0.17,0.4,0.19,0.5,0.14,0.6,0.19,0.7,0.16,0.8,0.15,714.33,0,0.15,0.1,0.16,0.2,0.16,0.3,0.14,0.4,0.15,0.5,0.18,0.6,0.18,0.7,0.15,0.8,0.16
716.31,0,0.19,0.1,0.18,0.2,0.18,0.3,0.24,0.4,0.16,0.5,0.22,0.6,0.12,0.7,0.13,0.8,0.12,716.31,0,0.2,0.1,0.1,0.2,0.14,0.3,0.16,0.4,0.19,0.5,0.17,0.6,0.15,0.7,0.16,0.8,0.15,716.31,0,0.19,0.1,0.17,0.2,0.16,0.3,0.15,0.4,0.18,0.5,0.2,0.6,0.2,0.7,0.39,0.8,0.24,716.31,0,0.19,0.1,0.17,0.2,0.16,0.3,0.15,0.4,0.18,0.5,0.2,0.6,0.2,0.7,0.39,0.8,0.24,716.31,0,0.19,0.1,0.17,0.2,0.16,0.3,0.15,0.4,0.18,0.5,0.2,0.6,0.2,0.7,0.39,0.8,0.24,716.31,0,0.21,0.1,0.2,0.2,0.17,0.3,0.18,0.4,0.18,0.5,0.16,0.6,0.2,0.7,0.18,0.8,0.2,716.31,0,0.15,0.1,0.16,0.2,0.17,0.3,0.17,0.4,0.18,0.5,0.14,0.6,0.19,0.7,0.15,0.8,0.15,716.31,0,0.15,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.15,0.5,0.19,0.6,0.18,0.7,0.15,0.8,0.16
718.31,0,0.18,0.1,0.18,0.2,0.16,0.3,0.27,0.4,0.17,0.5,0.26,0.6,0.11,0.7,0.15,0.8,0.13,718.31,0,0.14,0.1,0.13,0.2,0.14,0.3,0.16,0.4,0.2,0.5,0.16,0.6,0.16,0.7,0.15,0.8,0.17,718.31,0,0.19,0.1,0.15,0.2,0.16,0.3,0.15,0.4,0.18,0.5,0.18,0.6,0.19,0.7,0.39,0.8,0.41,718.31,0,0.19,0.1,0.15,0.2,0.16,0.3,0.15,0.4,0.18,0.5,0.18,0.6,0.19,0.7,0.39,0.8,0.41,718.31,0,0.19,0.1,0.15,0.2,0.16,0.3,0.15,0.4,0.18,0.5,0.18,0.6,0.19,0.7,0.39,0.8,0.41,718.31,0,0.21,0.1,0.2,0.2,0.16,0.3,0.19,0.4,0.18,0.5,0.18,0.6,0.21,0.7,0.16,0.8,0.19,718.31,0,0.15,0.1,0.16,0.2,0.18,0.3,0.16,0.4,0.18,0.5,0.14,0.6,0.18,0.7,0.16,0.8,0.16,718.31,0,0.16,0.1,0.16,0.2,0.15,0.3,0.16,0.4,0.15,0.5,0.18,0.6,0.19,0.7,0.15,0.8,0.16
720.31,0,0.18,0.1,0.2,0.2,0.17,0.3,0.28,0.4,0.19,0.5,0.26,0.6,0.11,0.7,0.19,0.8,0.12,720.31,0,0.2,0.1,0.14,0.2,0.15,0.3,0.17,0.4,0.19,0.5,0.16,0.6,0.15,0.7,0.15,0.8,0.16,720.31,0,0.18,0.1,0.15,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.19,0.6,0.19,0.7,0.31,0.8,0.44,720.31,0,0.18,0.1,0.15,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.19,0.6,0.19,0.7,0.31,0.8,0.44,720.31,0,0.18,0.1,0.15,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.19,0.6,0.19,0.7,0.31,0.8,0.44,720.31,0,0.21,0.1,0.2,0.2,0.15,0.3,0.19,0.4,0.18,0.5,0.16,0.6,0.19,0.7,0.16,0.8,0.19,720.31,0,0.15,0.1,0.15,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.13,0.6,0.19,0.7,0.17,0.8,0.15,720.31,0,0.15,0.1,0.16,0.2,0.15,0.3,0.15,0.4,0.14,0.5,0.18,0.6,0.18,0.7,0.16,0.8,0.15
722.31,0,0.18,0.1,0.18,0.2,0.2,0.3,0.25,0.4,0.16,0.5,0.23,0.6,0.12,0.7,0.33,0.8,0.12,722.31,0,0.19,0.1,0.1,0.2,0.15,0.3,0.15,0.4,0.21,0.5,0.18,0.6,0.16,0.7,0.16,0.8,0.17,722.31,0,0.19,0.1,0.16,0.2,0.17,0.3,0.16,0.4,0.17,0.5,0.18,0.6,0.18,0.7,0.23,0.8,0.34,722.31,0,0.19,0.1,0.16,0.2,0.17,0.3,0.16,0.4,0.17,0.5,0.18,0.6,0.18,0.7,0.23,0.8,0.34,722.31,0,0.19,0.1,0.16,0.2,0.17,0.3,0.16,0.4,0.17,0.5,0.18,0.6,0.18,0.7,0.23,0.8,0.34,722.31,0,0.19,0.1,0.2,0.2,0.16,0.3,0.18,0.4,0.19,0.5,0.16,0.6,0.22,0.7,0.19,0.8,0.2,722.31,0,0.17,0.1,0.15,0.2,0.18,0.3,0.17,0.4,0.2,0.5,0.13,0.6,0.19,0.7,0.15,0.8,0.15,722.31,0,0.15,0.1,0.16,0.2,0.15,0.3,0.15,0.4,0.14,0.5,0.17,0.6,0.2,0.7,0.15,0.8,0.16
724.31,0,0.17,0.1,0.2,0.2,0.18,0.3,0.26,0.4,0.17,0.5,0.24,0.6,0.12,0.7,0.36,0.8,0.12,724.31,0,0.17,0.1,0.15,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.16,0.6,0.15,0.7,0.15,0.8,0.17,724.31,0,0.18,0.1,0.17,0.2,0.16,0.3,0.15,0.4,0.18,0.5,0.19,0.6,0.19,0.7,0.18,0.8,0.23,724.31,0,0.18,0.1,0.17,0.2,0.16,0.3,0.15,0.4,0.18,0.5,0.19,0.6,0.19,0.7,0.18,0.8,0.23,724.31,0,0.18,0.1,0.17,0.2,0.16,0.3,0.15,0.4,0.18,0.5,0.19,0.6,0.19,0.7,0.18,0.8,0.23,724.31,0,0.21,0.1,0.2,0.2,0.16,0.3,0.18,0.4,0.19,0.5,0.15,0.6,0.19,0.7,0.2,0.8,0.18,724.31,0,0.16,0.1,0.16,0.2,0.17,0.3,0.18,0.4,0.19,0.5,0.13,0.6,0.17,0.7,0.16,0.8,0.15,724.31,0,0.15,0.1,0.16,0.2,0.16,0.3,0.15,0.4,0.14,0.5,0.18,0.6,0.18,0.7,0.15,0.8,0.15
726.31,0,0.18,0.1,0.18,0.2,0.19,0.3,0.24,0.4,0.17,0.5,0.23,0.6,0.12,0.7,0.3,0.8,0.13,726.31,0,0.25,0.1,0.14,0.2,0.17,0.3,0.17,0.4,0.18,0.5,0.16,0.6,0.16,0.7,0.16,0.8,0.16,726.31,0,0.2,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.18,0.5,0.19,0.6,0.19,0.7,0.17,0.8,0.19,726.31,0,0.2,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.18,0.5,0.19,0.6,0.19,0.7,0.17,0.8,0.19,726.31,0,0.2,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.18,0.5,0.19,0.6,0.19,0.7,0.17,0.8,0.19,726.31,0,0.2,0.1,0.2,0.2,0.17,0.3,0.2,0.4,0.18,0.5,0.17,0.6,0.18,0.7,0.27,0.8,0.19,726.31,0,0.17,0.1,0.15,0.2,0.17,0.3,0.17,0.4,0.19,0.5,0.12,0.6,0.18,0.7,0.17,0.8,0.17,726.31,0,0.15,0.1,0.16,0.2,0.16,0.3,0.15,0.4,0.14,0.5,0.18,0.6,0.19,0.7,0.14,0.8,0.16
728.31,0,0.17,0.1,0.19,0.2,0.17,0.3,0.23,0.4,0.19,0.5,0.18,0.6,0.12,0.7,0.25,0.8,0.12,728.31,0,0.17,0.1,0.17,0.2,0.15,0.3,0.15,0.4,0.19,0.5,0.15,0.6,0.16,0.7,0.17,0.8,0.15,728.31,0,0.19,0.1,0.17,0.2,0.17,0.3,0.15,0.4,0.18,0.5,0.2,0.6,0.18,0.7,0.14,0.8,0.19,728.31,0,0.19,0.1,0.17,0.2,0.17,0.3,0.15,0.4,0.18,0.5,0.2,0.6,0.18,0.7,0.14,0.8,0.19,728.31,0,0.19,0.1,0.17,0.2,0.17,0.3,0.15,0.4,0.18,0.5,0.2,0.6,0.18,0.7,0.14,0.8,0.19,728.31,0,0.22,0.1,0.2,0.2,0.15,0.3,0.18,0.4,0.17,0.5,0.16,0.6,0.17,0.7,0.29,0.8,0.19,728.31,0,0.16,0.1,0.17,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.14,0.6,0.18,0.7,0.17,0.8,0.16,728.31,0,0.16,0.1,0.16,0.2,0.16,0.3,0.15,0.4,0.15,0.5,0.18,0.6,0.18,0.7,0.14,0.8,0.16
730.31,0,0.18,0.1,0.19,0.2,0.17,0.3,0.22,0.4,0.18,0.5,0.22,0.6,0.12,0.7,0.19,0.8,0.12,730.31,0,0.22,0.1,0.11,0.2,0.13,0.3,0.16,0.4,0.2,0.5,0.18,0.6,0.16,0.7,0.16,0.8,0.15,730.31,0,0.2,0.1,0.18,0.2,0.17,0.3,0.16,0.4,0.18,0.5,0.17,0.6,0.18,0.7,0.15,0.8,0.2,730.31,0,0.2,0.1,0.18,0.2,0.17,0.3,0.16,0.4,0.18,0.5,0.17,0.6,0.18,0.7,0.15,0.8,0.2,730.31,0,0.2,0.1,0.18,0.2,0.17,0.3,0.16,0.4,0.18,0.5,0.17,0.6,0.18,0.7,0.15,0.8,0.2,730.31,0,0.2,0.1,0.2,0.2,0.16,0.3,0.19,0.4,0.18,0.5,0.16,0.6,0.19,0.7,0.29,0.8,0.2,730.31,0,0.16,0.1,0.16,0.2,0.17,0.3,0.16,0.4,0.2,0.5,0.13,0.6,0.18,0.7,0.17,0.8,0.16,730.31,0,0.15,0.1,0.17,0.2,0.16,0.3,0.15,0.4,0.15,0.5,0.18,0.6,0.18,0.7,0.14,0.8,0.15
732.34,0,0.19,0.1,0.19,0.2,0.17,0.3,0.28,0.4,0.18,0.5,0.24,0.6,0.12,0.7,0.15,0.8,0.13,732.34,0,0.19,0.1,0.12,0.2,0.15,0.3,0.16,0.4,0.2,0.5,0.18,0.6,0.17,0.7,0.16,0.8,0.17,732.34,0,0.19,0.1,0.17,0.2,0.17,0.3,0.16,0.4,0.18,0.5,0.2,0.6,0.17,0.7,0.15,0.8,0.16,732.34,0,0.19,0.1,0.17,0.2,0.17,0.3,0.16,0.4,0.18,0.5,0.2,0.6,0.17,0.7,0.15,0.8,0.16,732.34,0,0.19,0.1,0.17,0.2,0.17,0.3,0.16,0.4,0.18,0.5,0.2,0.6,0.17,0.7,0.15,0.8,0.16,732.34,0,0.19,0.1,0.2,0.2,0.16,0.3,0.19,0.4,0.17,0.5,0.17,0.6,0.18,0.7,0.29,0.8,0.18,732.34,0,0.16,0.1,0.17,0.2,0.17,0.3,0.16,0.4,0.19,0.5,0.12,0.6,0.19,0.7,0.18,0.8,0.16,732.34,0,0.15,0.1,0.16,0.2,0.16,0.3,0.15,0.4,0.14,0.5,0.18,0.6,0.17,0.7,0.14,0.8,0.16
734.31,0,0.18,0.1,0.2,0.2,0.18,0.3,0.25,0.4,0.2,0.5,0.25,0.6,0.12,0.7,0.13,0.8,0.13,734.31,0,0.21,0.1,0.1,0.2,0.16,0.3,0.15,0.4,0.2,0.5,0.18,0.6,0.16,0.7,0.14,0.8,0.16,734.31,0,0.19,0.1,0.16,0.2,0.15,0.3,0.15,0.4,0.18,0.5,0.19,0.6,0.18,0.7,0.15,0.8,0.18,734.31,0,0.19,0.1,0.16,0.2,0.15,0.3,0.15,0.4,0.18,0.5,0.19,0.6,0.18,0.7,0.15,0.8,0.18,734.31,0,0.19,0.1,0.16,0.2,0.15,0.3,0.15,0.4,0.18,0.5,0.19,0.6,0.18,0.7,0.15,0.8,0.18,734.31,0,0.2,0.1,0.2,0.2,0.15,0.3,0.19,0.4,0.17,0.5,0.17,0.6,0.19,0.7,0.24,0.8,0.22,734.31,0,0.17,0.1,0.16,0.2,0.17,0.3,0.17,0.4,0.19,0.5,0.14,0.6,0.19,0.7,0.22,0.8,0.16,734.31,0,0.16,0.1,0.16,0.2,0.16,0.3,0.15,0.4,0.14,0.5,0.18,0.6,0.17,0.7,0.15,0.8,0.16
736.31,0,0.18,0.1,0.18,0.2,0.17,0.3,0.24,0.4,0.22,0.5,0.24,0.6,0.12,0.7,0.13,0.8,0.12,736.31,0,0.17,0.1,0.12,0.2,0.13,0.3,0.15,0.4,0.19,0.5,0.16,0.6,0.15,0.7,0.15,0.8,0.15,736.31,0,0.18,0.1,0.17,0.2,0.15,0.3,0.15,0.4,0.18,0.5,0.2,0.6,0.19,0.7,0.15,0.8,0.19,736.31,0,0.18,0.1,0.17,0.2,0.15,0.3,0.15,0.4,0.18,0.5,0.2,0.6,0.19,0.7,0.15,0.8,0.19,736.31,0,0.18,0.1,0.17,0.2,0.15,0.3,0.15,0.4,0.18,0.5,0.2,0.6,0.19,0.7,0.15,0.8,0.19,736.31,0,0.22,0.1,0.2,0.2,0.17,0.3,0.19,0.4,0.17,0.5,0.16,0.6,0.19,0.7,0.21,0.8,0.25,736.31,0,0.16,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.19,0.5,0.13,0.6,0.19,0.7,0.24,0.8,0.17,736.31,0,0.15,0.1,0.15,0.2,0.15,0.3,0.15,0.4,0.14,0.5,0.18,0.6,0.17,0.7,0.15,0.8,0.14
738.31,0,0.17,0.1,0.18,0.2,0.17,0.3,0.23,0.4,0.2,0.5,0.27,0.6,0.11,0.7,0.13,0.8,0.13,738.31,0,0.17,0.1,0.15,0.2,0.15,0.3,0.16,0.4,0.2,0.5,0.15,0.6,0.17,0.7,0.14,0.8,0.15,738.31,0,0.21,0.1,0.17,0.2,0.17,0.3,0.15,0.4,0.18,0.5,0.19,0.6,0.17,0.7,0.15,0.8,0.17,738.31,0,0.21,0.1,0.17,0.2,0.17,0.3,0.15,0.4,0.18,0.5,0.19,0.6,0.17,0.7,0.15,0.8,0.17,738.31,0,0.21,0.1,0.17,0.2,0.17,0.3,0.15,0.4,0.18,0.5,0.19,0.6,0.17,0.7,0.15,0.8,0.17,738.31,0,0.21,0.1,0.2,0.2,0.17,0.3,0.18,0.4,0.18,0.5,0.16,0.6,0.18,0.7,0.19,0.8,0.26,738.31,0,0.17,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.16,0.5,0.13,0.6,0.17,0.7,0.21,0.8,0.16,738.31,0,0.15,0.1,0.16,0.2,0.15,0.3,0.15,0.4,0.15,0.5,0.18,0.6,0.18,0.7,0.15,0.8,0.15
740.33,0,0.17,0.1,0.18,0.2,0.17,0.3,0.27,0.4,0.18,0.5,0.28,0.6,0.12,0.7,0.12,0.8,0.12,740.33,0,0.21,0.1,0.12,0.2,0.15,0.3,0.16,0.4,0.2,0.5,0.17,0.6,0.15,0.7,0.15,0.8,0.15,740.33,0,0.21,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.18,0.5,0.19,0.6,0.16,0.7,0.15,0.8,0.17,740.33,0,0.21,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.18,0.5,0.19,0.6,0.16,0.7,0.15,0.8,0.17,740.33,0,0.21,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.18,0.5,0.19,0.6,0.16,0.7,0.15,0.8,0.17,740.33,0,0.21,0.1,0.2,0.2,0.16,0.3,0.18,0.4,0.18,0.5,0.15,0.6,0.21,0.7,0.16,0.8,0.28,740.33,0,0.16,0.1,0.15,0.2,0.18,0.3,0.16,0.4,0.18,0.5,0.13,0.6,0.19,0.7,0.21,0.8,0.15,740.33,0,0.15,0.1,0.16,0.2,0.15,0.3,0.15,0.4,0.15,0.5,0.17,0.6,0.17,0.7,0.14,0.8,0.17
742.31,0,0.18,0.1,0.17,0.2,0.18,0.3,0.27,0.4,0.18,0.5,0.25,0.6,0.11,0.7,0.11,0.8,0.12,742.31,0,0.19,0.1,0.08,0.2,0.15,0.3,0.17,0.4,0.19,0.5,0.16,0.6,0.16,0.7,0.15,0.8,0.15,742.31,0,0.2,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.17,0.5,0.17,0.6,0.18,0.7,0.16,0.8,0.18,742.31,0,0.2,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.17,0.5,0.17,0.6,0.18,0.7,0.16,0.8,0.18,742.31,0,0.2,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.17,0.5,0.17,0.6,0.18,0.7,0.16,0.8,0.18,742.31,0,0.21,0.1,0.2,0.2,0.16,0.3,0.18,0.4,0.18,0.5,0.18,0.6,0.19,0.7,0.16,0.8,0.28,742.31,0,0.17,0.1,0.16,0.2,0.18,0.3,0.18,0.4,0.19,0.5,0.14,0.6,0.19,0.7,0.19,0.8,0.16,742.31,0,0.15,0.1,0.16,0.2,0.15,0.3,0.15,0.4,0.14,0.5,0.17,0.6,0.18,0.7,0.14,0.8,0.14
744.31,0,0.16,0.1,0.18,0.2,0.17,0.3,0.25,0.4,0.2,0.5,0.25,0.6,0.12,0.7,0.12,0.8,0.14,744.31,0,0.2,0.1,0.09,0.2,0.14,0.3,0.17,0.4,0.2,0.5,0.18,0.6,0.15,0.7,0.15,0.8,0.16,744.31,0,0.19,0.1,0.16,0.2,0.17,0.3,0.16,0.4,0.18,0.5,0.19,0.6,0.17,0.7,0.15,0.8,0.16,744.31,0,0.19,0.1,0.16,0.2,0.17,0.3,0.16,0.4,0.18,0.5,0.19,0.6,0.17,0.7,0.15,0.8,0.16,744.31,0,0.19,0.1,0.16,0.2,0.17,0.3,0.16,0.4,0.18,0.5,0.19,0.6,0.17,0.7,0.15,0.8,0.16,744.31,0,0.2,0.1,0.2,0.2,0.15,0.3,0.18,0.4,0.18,0.5,0.17,0.6,0.18,0.7,0.17,0.8,0.27,744.31,0,0.17,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.18,0.5,0.13,0.6,0.19,0.7,0.17,0.8,0.15,744.31,0,0.16,0.1,0.16,0.2,0.16,0.3,0.15,0.4,0.15,0.5,0.18,0.6,0.18,0.7,0.14,0.8,0.16
746.33,0,0.18,0.1,0.17,0.2,0.19,0.3,0.26,0.4,0.2,0.5,0.23,0.6,0.12,0.7,0.11,0.8,0.13,746.33,0,0.21,0.1,0.13,0.2,0.15,0.3,0.16,0.4,0.19,0.5,0.17,0.6,0.15,0.7,0.16,0.8,0.17,746.33,0,0.2,0.1,0.17,0.2,0.16,0.3,0.15,0.4,0.17,0.5,0.19,0.6,0.18,0.7,0.15,0.8,0.17,746.33,0,0.2,0.1,0.17,0.2,0.16,0.3,0.15,0.4,0.17,0.5,0.19,0.6,0.18,0.7,0.15,0.8,0.17,746.33,0,0.2,0.1,0.17,0.2,0.16,0.3,0.15,0.4,0.17,0.5,0.19,0.6,0.18,0.7,0.15,0.8,0.17,746.33,0,0.23,0.1,0.2,0.2,0.16,0.3,0.19,0.4,0.19,0.5,0.17,0.6,0.2,0.7,0.16,0.8,0.26,746.33,0,0.18,0.1,0.16,0.2,0.17,0.3,0.17,0.4,0.18,0.5,0.14,0.6,0.19,0.7,0.18,0.8,0.15,746.33,0,0.15,0.1,0.16,0.2,0.15,0.3,0.15,0.4,0.15,0.5,0.17,0.6,0.18,0.7,0.15,0.8,0.16
748.31,0,0.16,0.1,0.18,0.2,0.17,0.3,0.25,0.4,0.18,0.5,0.27,0.6,0.11,0.7,0.12,0.8,0.12,748.31,0,0.2,0.1,0.13,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.16,0.6,0.16,0.7,0.15,0.8,0.15,748.31,0,0.2,0.1,0.16,0.2,0.16,0.3,0.15,0.4,0.19,0.5,0.18,0.6,0.19,0.7,0.15,0.8,0.18,748.31,0,0.2,0.1,0.16,0.2,0.16,0.3,0.15,0.4,0.19,0.5,0.18,0.6,0.19,0.7,0.15,0.8,0.18,748.31,0,0.2,0.1,0.16,0.2,0.16,0.3,0.15,0.4,0.19,0.5,0.18,0.6,0.19,0.7,0.15,0.8,0.18,748.31,0,0.2,0.1,0.2,0.2,0.16,0.3,0.18,0.4,0.18,0.5,0.18,0.6,0.19,0.7,0.16,0.8,0.24,748.31,0,0.16,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.14,0.6,0.19,0.7,0.17,0.8,0.16,748.31,0,0.15,0.1,0.15,0.2,0.16,0.3,0.16,0.4,0.15,0.5,0.17,0.6,0.18,0.7,0.15,0.8,0.15
750.31,0,0.16,0.1,0.16,0.2,0.17,0.3,0.29,0.4,0.19,0.5,0.27,0.6,0.12,0.7,0.12,0.8,0.12,750.31,0,0.2,0.1,0.09,0.2,0.14,0.3,0.15,0.4,0.19,0.5,0.16,0.6,0.16,0.7,0.15,0.8,0.15,750.31,0,0.21,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.19,0.6,0.18,0.7,0.14,0.8,0.17,750.31,0,0.21,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.19,0.6,0.18,0.7,0.14,0.8,0.17,750.31,0,0.21,0.1,0.16,0.2,0.16,0.3,0.16,0.4,0.19,0.5,0.19,0.6,0.18,0.7,0.14,0.8,0.17,750.31,0,0.21,0.1,0.2,0.2,0.17,0.3,0.18,0.4,0.18,0.5,0.17,0.6,0.17,0.7,0.16,0.8,0.22,750.31,0,0.16,0.1,0.15,0.2,0.17,0.3,0.16,0.4,0.18,0.5,0.14,0.6,0.18,0.7,0.16,0.8,0.16,750.31,0,0.15,0.1,0.15,0.2,0.16,0.3,0.16,0.4,0.14,0.5,0.18,0.6,0.18,0.7,0.15,0.8,0.16
752.31,0,0.17,0.1,0.19,0.2,0.19,0.3,0.28,0.4,0.19,0.5,0.27,0.6,0.13,0.7,0.12,0.8,0.13,752.31,0,0.23,0.1,0.08,0.2,0.15,0.3,0.16,0.4,0.19,0.5,0.16,0.6,0.16,0.7,0.15,0.8,0.16,752.31,0,0.19,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.17,0.5,0.18,0.6,0.18,0.7,0.15,0.8,0.17,752.31,0,0.19,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.17,0.5,0.18,0.6,0.18,0.7,0.15,0.8,0.17,752.31,0,0.19,0.1,0.16,0.2,0.16,0.3,0.17,0.4,0.17,0.5,0.18,0.6,0.18,0.7,0.15,0.8,0.17,752.31,0,0.19,0.1,0.2,0.2,0.16,0.3,0.18,0.4,0.19,0.5,0.16,0.6,0.2,0.7,0.15,0.8,0.19,752.31,0,0.16,0.1,0.17,0.2,0.17,0.3,0.16,0.4,0.18,0.5,0.14,0.6,0.19,0.7,0.16,0.8,0.16,752.31,0,0.16,0.1,0.15,0.2,0.15,0.3,0.15,0.4,0.16,0.5,0.18,0.6,0.19,0.7,0.16,0.8,0.16
754.31,0,0.19,0.1,0.17,0.2,0.17,0.3,0.23,0.4,0.18,0.5,0.27,0.6,0.12,0.7,0.12,0.8,0.12,754.31,0,0.22,0.1,0.11,0.2,0.15,0.3,0.17,0.4,0.2,0.5,0.16,0.6,0.15,0.7,0.16,0.8,0.17,754.31,0,0.18,0.1,0.16,0.2,0.16,0.3,0.15,0.4,0.18,0.5,0.17,0.6,0.18,0.7,0.15,0.8,0.17,754.31,0,0.18,0.1,0.16,0.2,0.16,0.3,0.15,0.4,0.18,0.5,0.17,0.6,0.18,0.7,0.15,0.8,0.17,754.31,0,0.18,0.1,0.16,0.2,0.16,0.3,0.15,0.4,0.18,0.5,0.17,0.6,0.18,0.7,0.15,0.8,0.17,754.31,0,0.2,0.1,0.2,0.2,0.15,0.3,0.19,0.4,0.18,0.5,0.17,0.6,0.18,0.7,0.15,0.8,0.19,754.31,0,0.16,0.1,0.16,0.2,0.18,0.3,0.17,0.4,0.2,0.5,0.14,0.6,0.18,0.7,0.16,0.8,0.16,754.31,0,0.15,0.1,0.15,0.2,0.15,0.3,0.15,0.4,0.14,0.5,0.16,0.6,0.2,0.7,0.15,0.8,0.16
